,INT_ANY,INT_IDEO,INT_LOG,INT_MISC,addnotes,alternative,alternative_txt,approxdate,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,city,claim2,claim3,claimed,claimmode,claimmode2,claimmode2_txt,claimmode3,claimmode3_txt,claimmode_txt,compclaim,corp1,corp2,corp3,country,country_txt,crit1,crit2,crit3,dbsource,divert,doubtterr,eventid,extended,gname,gname2,gname3,gsubname,gsubname2,gsubname3,guncertain1,guncertain2,guncertain3,hostkidoutcome,hostkidoutcome_txt,iday,imonth,ingroup,ingroup2,ingroup3,ishostkid,iyear,kidhijcountry,latitude,location,longitude,motive,multiple,natlty1,natlty1_txt,natlty2,natlty2_txt,natlty3,natlty3_txt,ndays,nhostkid,nhostkidus,nhours,nkill,nkillter,nkillus,nperpcap,nperps,nreleased,nwound,nwoundte,nwoundus,propcomment,property,propextent,propextent_txt,propvalue,provstate,ransom,ransomamt,ransomamtus,ransomnote,ransompaid,ransompaidus,region,region_txt,related,resolution,scite1,scite2,scite3,specificity,success,suicide,summary,target1,target2,target3,targsubtype1,targsubtype1_txt,targsubtype2,targsubtype2_txt,targsubtype3,targsubtype3_txt,targtype1,targtype1_txt,targtype2,targtype2_txt,targtype3,targtype3_txt,vicinity,weapdetail,weapsubtype1,weapsubtype1_txt,weapsubtype2,weapsubtype2_txt,weapsubtype3,weapsubtype3_txt,weapsubtype4,weapsubtype4_txt,weaptype1,weaptype1_txt,weaptype2,weaptype2_txt,weaptype3,weaptype3_txt,weaptype4,weaptype4_txt,datetime
19584,,,,,,,,2016-05-04 00:00:00,3,Bombing/Explosion,,,,,Mosul,,,0.0,,,,,,,,Tall Saqf Subdistrict,,,95.0,Iraq,1,1,1,,,0,201605050002,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,4,5,,,,0.0,2016,,36.356276,The incident occurred in the Tell Saqb subdistrict.,43.167682,,0.0,95.0,Iraq,,,,,,,,,60.0,60.0,0.0,0.0,150.0,,0.0,0.0,0.0,,0,,,,Nineveh,,,,,,,10.0,Middle East & North Africa,,,"""State PAO: Iraqi Media Summary for 04 May 2016,"" Baghdad US Embassy Public Affairs Office, May 4, 2016.","""Iraq Violence Tracker 2-9 May 2016,"" Summary, May 2, 2016.",,1.0,0,0,"05/04/2016: Assailants equipped with explosives-laden vehicles attacked Tell Saqb, Mosul, Nineveh, Iraq. Peshmerga members repelled the assault, killing 60 assailants. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",Subdistrict,,,75.0,Village/cities/towns/suburb,,,,,14.0,Private Citizens & Property,,,,,0.0,Three explosives-laden vehicles were used in the attack.,15.0,Vehicle,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-04
19585,,,,,,,,2016-05-05 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201605050003,0.0,Unknown,,,,,,0.0,,,,,5,5,,,,0.0,2016,,33.351162,The incident occurred in al Bakriyah area in Western Baghdad.,44.436342,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,A vehicle was damaged in this attack.,1,3.0,Minor (likely < $1 million),-99.0,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 05 May 2016,"" Summary, May 5, 2016.",,,1.0,1,0,"05/05/2016: An explosive device attached to a vehicle detonated in Bakriyah area, Baghdad city, Baghdad governorate, Iraq. The owner of the vehicle, a mosque muezzin, was killed in the blast. No group claimed responsibility for the incident.",Muezzin,,,85.0,Religious figures,,,,,15.0,Religious Figures/Institutions,,,,,0.0,A sticky bomb attached to a vehicle was used in the attack.,29.0,Sticky Bomb,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-05
19586,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.",,,,3,Bombing/Explosion,,,,,Saba al-Bor,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201605050004,0.0,Unknown,,,,,,0.0,,,,,5,5,,,,0.0,2016,,33.464916,,44.15276,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,9.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Saladin,,,,,,,10.0,Middle East & North Africa,,,"""11 killed, wounded in bomb blast in northern Baghdad,"" Iraqi News, May 5, 2016.","""Iraq: Security Roundup 1900 GMT 05 May 2016,"" Summary, May 5, 2016.","""Bombs claim 9 lives around Baghdad 13min,"" PressTV.com, May 6, 2016.",1.0,1,0,"05/05/2016: An explosive device detonated near a market in Saba al-Bor area, Baghdad city, Baghdad governorate, Iraq. At least two people were killed and nine people were injured in the blast. No group claimed responsibility for the incident.",Marketplace,,,74.0,Marketplace/plaza/square,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-05
19587,,,,,,,,2016-05-05 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201605050005,0.0,Unknown,,,,,,0.0,,,,,5,5,,,,0.0,2016,,33.313263,The incident occurred in Abu Dushayr neighborhood.,44.360495,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,6.0,0.0,0.0,,0,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 05 May 2016,"" Summary, May 5, 2016.",,,1.0,1,0,"05/05/2016: An explosive device detonated in Abu Dushayr neighborhood, Baghdad city, Baghdad governorate, Iraq. One person was killed and six people were injured in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-05
19588,,,,,,,,2016-05-05 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201605050006,0.0,Unknown,,,,,,0.0,,,,,5,5,,,,0.0,2016,,33.314435,The incident occurred in the Al-Amin area.,44.506572,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,6.0,0.0,0.0,,0,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 05 May 2016,"" Summary, May 5, 2016.",,,1.0,1,0,"05/05/2016: An explosive device detonated in Al-Amin area, Baghdad city, Baghdad governorate, Iraq. One person was killed and six people were injured in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-05
19589,,,,,,,,2016-05-05 00:00:00,2,Armed Assault,,,,,Baghdad,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201605050007,0.0,Unknown,,,,,,0.0,,,,,5,5,,,,0.0,2016,,33.420815,The incident occurred in the Shaab area of the city.,44.399534,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 05 May 2016,"" Summary, May 5, 2016.",,,0.0,1,0,"05/05/2016: Assailants shot and killed a power generator owner in Shaab area, Baghdad city, Baghdad governorate, Iraq. No group claimed responsibility for the incident.",Owner of Power Generator,,,77.0,Specific Jobs/General Laborers,,,,,14.0,Private Citizens & Property,,,,,0.0,,5.0,Unknown Gun Type,,,,,,,5,Firearms,,,,,,,2016-05-05
19590,,,,,,,,2016-05-03 00:00:00,1,Assassination,,,,,Baghdad,,,1.0,10.0,,,,,Unknown,,Iraqi Ministry of Defense,,,95.0,Iraq,1,1,1,,,0,201605050008,0.0,Islamic State of Iraq and the Levant (ISIL),,,Baghdad Province of the Islamic State,,,0.0,,,,,3,5,,,,0.0,2016,,33.309565,The incident occurred in the Mansour neighborhood.,44.356385,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 05 May 2016,"" Summary, May 5, 2016.","""State PAO: Iraqi Media Summary for 04 May 2016,"" Baghdad US Embassy Public Affairs Office, May 4, 2016.",,0.0,1,0,"05/03/2016: Assailants shot and killed Major General Ghalib 'Ubayd Khalaf al-Bahadili, a Ministry of Defense adviser, in Mansour neighborhood, Baghdad city, Baghdad governorate, Iraq. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Adviser: Major General Ghalib 'Ubayd Khalaf al-Bahadili,,,18.0,Government Employees,,,,,2.0,Government (General),,,,,0.0,,5.0,Unknown Gun Type,,,,,,,5,Firearms,,,,,,,2016-05-03
19591,,,,,,,,2016-05-05 00:00:00,3,Bombing/Explosion,9.0,Unknown,,,Mosul,,,0.0,,,,,,,,Khara'ib Jabr Village,,,95.0,Iraq,1,1,1,,,0,201605050009,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,5,5,,,,0.0,2016,,36.357752,The incident occurred in the Makhmur district in southern Mosul.,43.164229,,0.0,95.0,Iraq,,,,,,,,,20.0,20.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Nineveh,,,,,,,10.0,Middle East & North Africa,,,"""Security forces repel ISIS attack south of Mosul, 20 ISIS members killed,"" Iraqi News, May 5, 2016.","""Iraq: Security Roundup 1900 GMT 05 May 2016,"" Summary, May 5, 2016.","""Iraqi Forces Foil ISIS Assault in South of Mosul, Kill 20 Terrorists,"" ALALME, May 5, 2016.",1.0,0,1,"05/05/2016: Assailants equipped with explosives-laden vehicles raided Khara'ib Jabr village in Mosul, Nineveh, Iraq. Security forces repelled the assault, killing 20 assailants. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",Village,,,75.0,Village/cities/towns/suburb,,,,,14.0,Private Citizens & Property,,,,,0.0,Two explosives-laden vehicles were used in the attack.,15.0,Vehicle,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-05
19592,,,,,,,,2016-05-05 00:00:00,3,Bombing/Explosion,,,,,Unknown,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201605050010,0.0,Unknown,,,,,,0.0,,,,,5,5,,,,0.0,2016,,35.465391,The incident occurred between Albu Farraj and Bashir.,44.382907,,0.0,95.0,Iraq,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Kirkuk,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 05 May 2016,"" Summary, May 5, 2016.",,,4.0,0,0,"05/05/2016: Security forces discovered and defused an explosives-laden vehicle between Albu Farraj and Bashir in Kirkuk, Iraq. No group claimed responsibility for the incident.",Unknown,,,,,,,,,20.0,Unknown,,,,,0.0,,15.0,Vehicle,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-05
19593,,,,,,,,,3,Bombing/Explosion,,,,,Haswah,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201605050011,0.0,Unknown,,,,,,0.0,,,,,5,5,,,,0.0,2016,,32.880317,,44.387978,,0.0,95.0,Iraq,,,,,,,,,5.0,0.0,0.0,0.0,-99.0,,14.0,0.0,0.0,,0,,,,Babil,,,,,,,10.0,Middle East & North Africa,,,"""19 people killed, wounded in bomb blast targeted mourners inside cemetery north of Hillah,"" Iraqi News, May 5, 2016.","""Tragic! You wont believe what happened to five people at a graveyard,"" AfricanSeer, May 6, 2016.","""Iraq: Security Roundup 1900 GMT 05 May 2016,"" Summary, May 5, 2016.",1.0,1,0,"05/05/2016: An explosive device detonated at a funeral in Haswah, Babil, Iraq. Five people were killed and 14 people were injured in the blast. No group claimed responsibility for the incident.",Funeral,,,78.0,Specific processions/gatherings,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-05
19594,,,,,,,,,2,Armed Assault,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201605050013,0.0,Unknown,,,,,,0.0,,,,,5,5,,,,0.0,2016,,33.337539,The incident occurred in the Baladiat negihborhood.,44.478121,,0.0,95.0,Iraq,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,1.0,0.0,0.0,,0,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Gunmen wound civilian in armed attack east of Baghdad,"" Iraqi News, May 5, 2016.",,,0.0,1,0,"05/05/2016: Assailants shot and injured a civilian in Baladiat area, Baghdad city, Baghdad governorate, Iraq. No group claimed responsibility for the incident.",Civilian,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,5.0,Unknown Gun Type,,,,,,,5,Firearms,,,,,,,2016-05-05
19595,,,,,,,,,3,Bombing/Explosion,,,,,Bashir,,,0.0,,,,,,,,Iraqi Volunteer Forces,,,95.0,Iraq,1,1,1,,,0,201605050014,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,5,5,,,,0.0,2016,,35.242938,,44.273643,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Kirkuk,,,,,,,10.0,Middle East & North Africa,,,"""2 volunteer soldiers killed while defusing IED south of Kirkuk,"" Iraqi News, May 5, 2016.",,,1.0,1,0,"05/05/2016: Security forces discovered and attempted to defuse an explosive device planted in a house in Bashir village, Kirkuk, Iraq. The device detonated, killing two volunteer fighters. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",Members,,,94.0,Non-State Militia,,,,,17.0,Terrorists/Non-State Militia,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-05
19632,,,,,,,,,3,Bombing/Explosion,,,,,Abu Ghraib,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201605060001,0.0,Unknown,,,,,,0.0,,,,,6,5,,,,0.0,2016,,33.29711,,44.066897,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,8.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Al Anbar,,,,,,,10.0,Middle East & North Africa,,,"""Bomb blast kills, wounds 9 people in Abu Ghraib west of Bagdhad,"" Iraqi News, May 6, 2016.","""Singapore: Security forces shut down Baghdad to prevent Green Zone protests,"" Channel NewsAsia Online, May 6, 2016.","""Iraq Violence Tracker 2-9 May 2016,"" Summary, May 2, 2016.",1.0,1,0,"05/06/2016: An explosive device detonated near shops in Abu Ghraib, Al Anbar, Iraq. One person was killed and eight people were injured in the blast. No group claimed responsibility for the incident.",Shops,,,7.0,Retail/Grocery/Bakery (including cell phone shops and generic shops),,,,,1.0,Business,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-06
19633,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the most reliable estimates are reported here.",,,,3,Bombing/Explosion,,,,,Basmayah,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201605060002,0.0,Unknown,,,,,,0.0,,,,,6,5,,,,0.0,2016,,33.242369,,44.599613,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,9.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Diyala,,,,,,,10.0,Middle East & North Africa,,,"""Iraq Violence Tracker 2-9 May 2016,"" Summary, May 2, 2016.","""Bombs claim 9 lives around Baghdad 13min,"" PressTV.com, May 6, 2016.",,1.0,1,0,"05/06/2016: An explosive device detonated near workshops in Basmayah, Diyala, Iraq. At least one person was killed and nine people were injured in the blast. No group claimed responsibility for the incident.",Workshops,,,5.0,Industrial/Textiles/ Factories,,,,,1.0,Business,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-06
19634,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.",1.0,Insurgency/Guerilla Action,,3,Bombing/Explosion,,,,,Abu Ghraib,,,1.0,8.0,,,,,Personal claim,,Iraqi Armed Forces,,,95.0,Iraq,1,1,0,,,1,201605060003,0.0,Islamic State of Iraq and the Levant (ISIL),,,Baghdad Province of the Islamic State,,,0.0,,,,,6,5,,,,0.0,2016,,33.290546,The incident occurred between Ar Radhwaniyah and Abu-Ghurayb.,44.07178,,0.0,95.0,Iraq,,,,,,,,,5.0,1.0,0.0,0.0,1.0,,7.0,0.0,0.0,,0,,,,Al Anbar,,,,,,,10.0,Middle East & North Africa,,,"""Singapore: Security forces shut down Baghdad to prevent Green Zone protests,"" Channel NewsAsia Online, May 6, 2016.","""Iraq Violence Tracker 2-9 May 2016,"" Summary, May 2, 2016.","""Terrorism: Transcript of ISIL's Al-Bayan Radio Broadcast for 7 May,"" YouTube, May 7, 2016.",1.0,1,1,"05/06/2016: A suicide bomber detonated an explosives-laden vehicle near a checkpoint in Abu Ghraib, Al Anbar, Iraq. In addition to the assailant, at least four soldiers were killed and seven soldiers were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Checkpoint,,,36.0,Military Checkpoint,,,,,4.0,Military,,,,,0.0,,15.0,Vehicle,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-06
19635,,,,,,,,2016-05-06 00:00:00,3,Bombing/Explosion,,,,,Hit district,,,0.0,,,,,,,,Hit District,,,95.0,Iraq,1,1,1,,,0,201605060004,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,6,5,,,,0.0,2016,,33.64352,,42.825366,,0.0,95.0,Iraq,,,,,,,,,4.0,0.0,0.0,0.0,-99.0,,3.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Al Anbar,,,,,,,10.0,Middle East & North Africa,,,"""Iraq Violence Tracker 2-9 May 2016,"" Summary, May 2, 2016.",,,3.0,1,0,"05/06/2016: Assailants fired shells at Hit district, Al Anbar, Iraq. Four people were killed and three people were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",District,,,75.0,Village/cities/towns/suburb,,,,,14.0,Private Citizens & Property,,,,,0.0,Rockets and mortars were used in the attack.,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-06
19636,,,,,,1.0,Insurgency/Guerilla Action,,9,Unknown,,,,,Amiriyat al-Fallujah,,,0.0,,,,,,,,Iraqi Armed Forces,Iraqi Volunteer Forces,,95.0,Iraq,1,1,0,,,1,201605060006,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,6,5,,,,0.0,2016,,33.164486,,43.864934,,0.0,95.0,Iraq,95.0,Iraq,,,,,,,,,0.0,0.0,-99.0,,,,0.0,,0,,,,Al Anbar,,,,,,,10.0,Middle East & North Africa,,,"""Iraq Daily Security Roundup 1900 GM 6 May 2016,"" Summary, May 6, 2016.",,,1.0,1,0,"05/06/2016: Assailants attacked joint security headquarters in Amiriyat al-Fallujah, Al Anbar, Iraq. An unknown number of security force members and assailants were killed and injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",Joint Headquarters,Joint Headquarters,,27.0,Military Barracks/Base/Headquarters/Checkpost,94.0,Non-State Militia,,,4.0,Military,17.0,Terrorists/Non-State Militia,,,0.0,,,,,,,,,,13,Unknown,,,,,,,2016-05-06
19669,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the most reliable estimates are reported here.",,,2016-05-07 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Federal Police,,,95.0,Iraq,1,1,1,,,0,201605070001,0.0,Unknown,,,,,,0.0,,,,,7,5,,,,0.0,2016,,33.312681,The incident occurred in At Tawithah.,44.361195,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,4.0,0.0,0.0,Unspecified property was damaged in this attack.,1,3.0,Minor (likely < $1 million),-99.0,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Bomb blast kills, wounds 5 police elements south of Baghdad,"" Iraqi News, May 7, 2016.","""Iraq Violence Tracker 2-9 May 2016,"" Summary, May 2, 2016.",,1.0,1,0,"05/07/2016: An explosive device detonated targeting a police patrol in At Tawithah area, Baghdad city, Baghdad governorate, Iraq. At least one police officer was killed and four officers were injured in the blast. No group claimed responsibility for the incident.",Patrol,,,23.0,Police Patrol (including vehicles and convoys),,,,,3.0,Police,,,,,0.0,A roadside bomb was used in the attack.,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-07
19670,,,,,,,,,3,Bombing/Explosion,,,,,Tarmiyah,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201605070002,0.0,Unknown,,,,,,0.0,,,,,7,5,,,,0.0,2016,,33.673183,,44.358486,,0.0,95.0,Iraq,,,,,,,,,3.0,0.0,0.0,0.0,-99.0,,7.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Saladin,,,,,,,10.0,Middle East & North Africa,,,"""Iraq Violence Tracker 2-9 May 2016,"" Summary, May 2, 2016.",,,1.0,1,0,"05/07/2016: An explosive device detonated near a market in Tarmiyah, Saladin, Iraq. Three people were killed and seven people were injured in the blast. No group claimed responsibility for the incident.",Market,,,74.0,Marketplace/plaza/square,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-07
19671,,,,,,,,,3,Bombing/Explosion,,,,,Khanasah,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201605070003,0.0,Unknown,,,,,,0.0,,,,,7,5,,,,0.0,2016,,33.044062,,44.641731,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,11.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Diyala,,,,,,,10.0,Middle East & North Africa,,,"""Iraq Violence Tracker 2-9 May 2016,"" Summary, May 2, 2016.",,,1.0,1,0,"05/07/2016: An explosive device detonated near a football stadium in Kanasah, Diyala, Iraq. One person was killed and 11 people were injured in the blast. No group claimed responsibility for the incident.",Football Stadium,,,11.0,Entertainment/Cultural/Stadiums/Casinos,,,,,1.0,Business,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-07
19672,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201605070004,0.0,Unknown,,,,,,0.0,,,,,7,5,,,,0.0,2016,,33.342257,The incident occurred along Al-Kifah street.,44.398416,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,4.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq Daily Security Roundup 1900 GMT 7 May 2016,"" Summary, May 7, 2016.",,,0.0,1,0,"05/07/2016: An explosive device detonated near shops along Al-Kifah street in Baghdad city, Baghdad governorate, Iraq. Two people were killed and four people were injured in the blast. No group claimed responsibility for the incident.",Stores,,,7.0,Retail/Grocery/Bakery (including cell phone shops and generic shops),,,,,1.0,Business,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-07
19673,,,,,,,,2016-05-07 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201605070005,0.0,Unknown,,,,,,0.0,,,,,7,5,,,,0.0,2016,,33.313314,The incident occurred to the west of the city.,44.360254,,0.0,95.0,Iraq,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq Daily Security Roundup 1900 GMT 7 May 2016,"" Summary, May 7, 2016.",,,1.0,0,0,"05/07/2016: Security forces discovered and defused 40 explosive devices in western Baghdad city, Baghdad governorate, Iraq. No group claimed responsibility for the incident.",Unknown,,,,,,,,,20.0,Unknown,,,,,1.0,Forty explosive devices were used in the attack.,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-07
19674,,,,,"Casualty numbers for this attack represent a division of a cumulative total of killed across incidents (201605070006, 201605070011).",,,2016-05-07 00:00:00,3,Bombing/Explosion,,,,,Hadithah,,,0.0,,,,,,,,Hadithah District,,,95.0,Iraq,1,1,1,,,0,201605070006,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,7,5,,,,0.0,2016,,34.124727,,42.375035,,1.0,95.0,Iraq,,,,,,,,,7.0,7.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Al Anbar,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 08 May 2016,"" Summary, May 8, 2016.","""Iraq Daily Security Roundup 1900 GMT 7 May 2016,"" Summary, May 7, 2016.",,1.0,0,0,"05/07/2016: Assailants equipped with explosives-laden vehicles raided Hadithah, Al Anbar, Iraq. This was one of two coordinated incidents in the area on the same day. Security forces repelled both assaults, killing 14 assailants. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).",District,,,75.0,Village/cities/towns/suburb,,,,,14.0,Private Citizens & Property,,,,,0.0,Two explosives-laden vehicles were used in the attack.,15.0,Vehicle,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-05-07
